N,stdev,omniP,overallBF,oompcc,oomchance
1000,3,6.57E-32,1.32E+30,0.407333333,0
1000,3,4.66E-47,1.55E+45,0.431333333,0
1000,3,3.36E-41,2.91E+39,0.423333333,0
1000,3,6.34E-32,9.60E+29,0.411333333,0
1000,3,4.86E-38,1.79E+37,0.423,0
1000,3,1.77E-35,1.15E+34,0.420333333,0
1000,3,9.88E-36,1.08E+34,0.416,0
1000,3,4.05E-29,4.03E+27,0.410333333,0
1000,3,2.54E-36,1.85E+34,0.409,0
1000,3,4.61E-33,7.30E+31,0.408333333,0
1000,3,6.29E-39,5.25E+37,0.419333333,0
1000,3,4.84E-30,1.10E+28,0.406333333,0
1000,3,5.21E-33,5.22E+31,0.412666667,0
1000,3,1.67E-34,1.40E+33,0.419666667,0
1000,3,1.79E-39,2.70E+38,0.419,0
1000,3,2.91E-24,1.37E+22,0.394,0
1000,3,6.04E-27,6.77E+24,0.401333333,0
1000,3,2.32E-31,2.47E+29,0.405,0
1000,3,3.25E-37,1.86E+36,0.411,0
1000,3,9.35E-37,7.41E+35,0.416,0
1000,3,1.74E-21,1.60E+19,0.393,0
1000,3,3.50E-34,2.48E+33,0.410666667,0
1000,3,4.96E-43,2.12E+41,0.418666667,0
1000,3,3.49E-33,1.24E+32,0.408666667,0
1000,3,5.93E-38,1.00E+36,0.419666667,0
1000,3,1.75E-39,1.35E+38,0.411666667,0
1000,3,1.01E-39,1.39E+39,0.415666667,0
1000,3,1.29E-35,1.19E+34,0.413,0
1000,3,4.20E-29,6.38E+27,0.406666667,0
1000,3,1.09E-30,2.42E+28,0.403333333,0
1000,3,2.92E-37,3.06E+35,0.417666667,0
1000,3,1.01E-34,1.52E+33,0.412,0
1000,3,3.34E-40,5.31E+38,0.42,0
1000,3,1.55E-39,4.81E+38,0.415,0
1000,3,1.47E-42,3.35E+41,0.423333333,0
1000,3,1.92E-49,2.01E+48,0.421333333,0
1000,3,5.28E-31,3.68E+29,0.4,0
1000,3,7.76E-43,1.42E+42,0.42,0
1000,3,4.06E-27,3.34E+25,0.401333333,0
1000,3,4.39E-36,2.71E+34,0.407,0
1000,3,4.74E-33,1.52E+31,0.404,0
1000,3,7.97E-32,7.68E+29,0.404666667,0
1000,3,1.05E-39,7.24E+38,0.42,0
1000,3,2.08E-33,3.68E+31,0.411333333,0
1000,3,1.88E-29,5.17E+27,0.405666667,0
1000,3,3.50E-31,8.20E+29,0.413333333,0
1000,3,2.22E-32,1.51E+30,0.412666667,0
1000,3,1.45E-39,9.84E+38,0.413666667,0
1000,3,1.08E-30,1.20E+29,0.404333333,0
1000,3,1.15E-25,1.15E+24,0.396666667,0
1000,3,7.76E-28,7.76E+25,0.406666667,0
1000,3,1.72E-32,3.88E+30,0.405666667,0
1000,3,2.44E-43,9.29E+42,0.431,0
1000,3,1.19E-25,1.67E+24,0.411333333,0
1000,3,3.48E-42,1.04E+41,0.423,0
1000,3,8.66E-29,7.67E+26,0.402333333,0
1000,3,1.46E-28,4.37E+26,0.409,0
1000,3,6.34E-36,7.66E+34,0.417666667,0
1000,3,1.81E-24,2.49E+22,0.393,0
1000,3,1.10E-40,5.26E+38,0.411333333,0
1000,3,4.62E-34,3.44E+32,0.411666667,0
1000,3,8.66E-29,8.97E+27,0.408333333,0
1000,3,5.45E-27,3.03E+25,0.399333333,0
1000,3,3.74E-39,2.37E+38,0.422333333,0
1000,3,1.07E-35,1.52E+34,0.412,0
1000,3,9.61E-31,7.05E+28,0.421,0
1000,3,2.70E-33,4.66E+31,0.41,0
1000,3,6.76E-33,1.11E+32,0.413333333,0
1000,3,7.64E-39,7.03E+37,0.415,0
1000,3,2.09E-39,8.45E+38,0.415,0
1000,3,5.26E-31,1.45E+30,0.401,0
1000,3,7.20E-30,1.48E+28,0.401666667,0
1000,3,3.91E-30,3.85E+28,0.412333333,0
1000,3,7.10E-35,1.42E+33,0.415,0
1000,3,9.77E-33,7.68E+30,0.415333333,0
1000,3,1.72E-31,7.06E+29,0.408666667,0
1000,3,1.49E-40,1.08E+40,0.421666667,0
1000,3,3.91E-41,2.19E+40,0.425,0
1000,3,4.34E-31,9.09E+29,0.409,0
1000,3,1.81E-26,2.77E+24,0.401333333,0
1000,3,1.79E-33,7.21E+31,0.419333333,0
1000,3,4.04E-34,1.87E+32,0.417333333,0
1000,3,9.45E-30,2.20E+28,0.412666667,0
1000,3,1.33E-35,1.08E+34,0.407666667,0
1000,3,1.96E-29,3.00E+27,0.403333333,0
1000,3,1.65E-28,2.24E+26,0.396,0
1000,3,2.86E-36,1.13E+35,0.41,0
1000,3,5.60E-31,4.62E+29,0.407,0
1000,3,1.83E-32,5.82E+30,0.406666667,0
1000,3,2.67E-41,8.58E+39,0.432333333,0
1000,3,3.47E-39,1.91E+38,0.429333333,0
1000,3,9.06E-32,3.64E+30,0.408,0
1000,3,2.71E-35,3.55E+33,0.408,0
1000,3,6.21E-41,4.43E+39,0.418333333,0
1000,3,1.21E-27,6.17E+25,0.402666667,0
1000,3,1.09E-32,2.74E+31,0.413666667,0
1000,3,1.71E-43,1.00E+43,0.418333333,0
1000,3,1.58E-33,9.68E+31,0.408333333,0
1000,3,3.89E-36,8.20E+34,0.413,0
1000,3,1.03E-32,3.19E+31,0.411,0
1000,3,1.34E-27,1.11E+26,0.409,0
1000,3,4.64E-29,4.07E+27,0.408333333,0
1000,3,3.88E-37,1.51E+36,0.417,0
1000,3,4.31E-30,3.62E+28,0.405666667,0
1000,3,2.32E-33,1.22E+32,0.419,0
1000,3,1.43E-27,3.04E+25,0.405666667,0
1000,3,2.82E-24,4.02E+22,0.397,0
1000,3,3.24E-36,2.82E+34,0.409333333,0
1000,3,5.00E-38,6.07E+36,0.413666667,0
1000,3,2.48E-40,1.34E+39,0.421666667,0
1000,3,2.99E-28,8.45E+25,0.400333333,0
1000,3,6.69E-28,2.10E+26,0.412666667,0
1000,3,5.54E-38,2.60E+36,0.413333333,0
1000,3,1.83E-28,8.59E+26,0.404666667,0
1000,3,8.38E-46,1.45E+45,0.421,0
1000,3,3.99E-27,2.62E+25,0.403333333,0
1000,3,1.28E-29,4.82E+28,0.408666667,0
1000,3,1.83E-33,2.25E+32,0.407333333,0
1000,3,1.07E-39,7.35E+38,0.414333333,0
1000,3,9.10E-37,1.19E+35,0.41,0
1000,3,2.63E-31,1.35E+30,0.407,0
1000,3,4.33E-39,2.78E+38,0.42,0
1000,3,3.41E-37,1.05E+36,0.414333333,0
1000,3,6.96E-33,2.29E+31,0.409333333,0
1000,3,2.79E-29,1.56E+27,0.412666667,0
1000,3,3.57E-24,7.66E+21,0.402,0
1000,3,3.94E-30,7.21E+27,0.410666667,0
1000,3,4.57E-37,4.75E+35,0.41,0
1000,3,2.18E-34,3.16E+33,0.409666667,0
1000,3,5.12E-33,1.29E+32,0.419,0
1000,3,2.93E-33,8.65E+31,0.413333333,0
1000,3,3.38E-30,2.26E+28,0.403666667,0
1000,3,2.54E-27,2.51E+25,0.403333333,0
1000,3,6.50E-42,2.44E+41,0.420333333,0
1000,3,1.45E-29,6.25E+27,0.413,0
1000,3,7.08E-32,1.79E+30,0.410333333,0
1000,3,6.93E-30,2.74E+28,0.424,0
1000,3,1.04E-33,6.22E+31,0.409666667,0
1000,3,8.23E-35,9.79E+32,0.420333333,0
1000,3,1.56E-26,2.82E+24,0.402333333,0
1000,3,2.48E-26,2.75E+24,0.397666667,0
1000,3,2.50E-31,4.48E+29,0.403666667,0
1000,3,5.14E-36,9.20E+34,0.412333333,0
1000,3,2.07E-40,6.63E+38,0.425333333,0
1000,3,6.15E-43,8.04E+41,0.416,0
1000,3,6.74E-38,3.38E+36,0.423,0
1000,3,2.06E-32,4.46E+31,0.411333333,0
1000,3,2.37E-36,7.35E+34,0.412666667,0
1000,3,4.77E-26,2.96E+24,0.406333333,0
1000,3,1.07E-28,3.57E+27,0.403666667,0
1000,3,1.58E-32,2.25E+31,0.412666667,0
1000,3,1.24E-26,2.38E+24,0.399,0
1000,3,6.16E-40,1.59E+39,0.417333333,0
1000,3,2.59E-44,3.21E+43,0.423,0
1000,3,9.89E-30,3.51E+28,0.409,0
1000,3,3.85E-31,1.10E+29,0.413,0
1000,3,2.69E-40,1.75E+39,0.420333333,0
1000,3,1.32E-41,5.72E+40,0.419666667,0
1000,3,1.31E-27,1.48E+26,0.402666667,0
1000,3,6.49E-31,6.95E+29,0.412,0
1000,3,6.22E-40,5.05E+38,0.415666667,0
1000,3,1.67E-31,4.96E+29,0.415,0
1000,3,1.35E-37,7.39E+35,0.420666667,0
1000,3,2.08E-38,2.72E+37,0.417666667,0
1000,3,1.75E-33,4.63E+32,0.414,0
1000,3,2.36E-31,6.32E+29,0.406666667,0
1000,3,3.75E-38,1.58E+36,0.410666667,0
1000,3,1.32E-26,7.52E+24,0.400333333,0
1000,3,1.70E-33,2.60E+32,0.411666667,0
1000,3,2.07E-28,5.75E+26,0.407333333,0
1000,3,3.54E-38,9.84E+36,0.419,0
1000,3,5.16E-37,3.31E+35,0.412333333,0
1000,3,1.56E-34,9.51E+32,0.411333333,0
1000,3,1.98E-33,1.69E+32,0.419,0
1000,3,9.69E-33,6.46E+30,0.406333333,0
1000,3,3.59E-19,1.17E+17,0.387333333,0
1000,3,7.16E-26,5.55E+23,0.398666667,0
1000,3,7.73E-35,3.21E+33,0.410333333,0
1000,3,1.39E-28,2.27E+27,0.409,0
1000,3,4.23E-34,8.40E+32,0.41,0
1000,3,2.04E-24,3.08E+22,0.397333333,0
1000,3,1.45E-30,3.66E+28,0.404666667,0
1000,3,4.17E-36,1.93E+35,0.424,0
1000,3,2.24E-21,1.01E+19,0.403666667,0
1000,3,5.62E-29,2.23E+27,0.404,0
1000,3,2.17E-34,2.18E+33,0.408333333,0
1000,3,2.36E-28,1.26E+27,0.404,0
1000,3,2.32E-37,9.24E+36,0.414,0
1000,3,5.31E-27,8.03E+24,0.401,0
1000,3,2.09E-33,3.35E+31,0.408333333,0
1000,3,1.34E-36,4.11E+35,0.420666667,0
1000,3,2.11E-34,9.90E+32,0.409666667,0
1000,3,1.40E-29,7.83E+27,0.409333333,0
1000,3,7.88E-27,1.00E+25,0.403,0
1000,3,2.04E-35,1.50E+33,0.406,0
1000,3,1.78E-40,1.66E+39,0.412,0
1000,3,2.82E-35,7.90E+33,0.424666667,0
1000,3,6.27E-28,2.29E+26,0.404,0
1000,3,2.79E-40,2.51E+39,0.421666667,0
1000,3,2.04E-41,8.38E+40,0.42,0
1000,3,2.59E-28,6.12E+26,0.405,0
1000,3,9.50E-36,1.12E+34,0.414,0
1000,3,7.95E-38,8.44E+36,0.421333333,0
1000,3,1.08E-36,3.91E+35,0.414666667,0
1000,3,3.14E-37,1.82E+35,0.413666667,0
1000,3,2.10E-44,1.28E+42,0.421666667,0
1000,3,3.82E-38,1.51E+37,0.421,0
1000,3,1.02E-34,5.27E+32,0.414,0
1000,3,8.09E-34,1.02E+32,0.413,0
1000,3,8.66E-32,2.66E+30,0.413666667,0
1000,3,4.80E-32,4.90E+30,0.407333333,0
1000,3,1.36E-34,2.72E+32,0.406666667,0
1000,3,3.02E-27,3.07E+25,0.403,0
1000,3,4.49E-34,1.19E+33,0.415333333,0
1000,3,1.74E-24,1.21E+23,0.405,0
1000,3,6.75E-44,4.08E+43,0.423,0
1000,3,9.90E-36,4.75E+34,0.415666667,0
1000,3,1.04E-29,1.14E+28,0.401,0
1000,3,1.55E-31,1.31E+30,0.416333333,0
1000,3,6.74E-35,2.60E+33,0.419,0
1000,3,1.50E-27,6.52E+25,0.407333333,0
1000,3,4.17E-30,5.33E+28,0.401666667,0
1000,3,9.85E-36,2.09E+34,0.423666667,0
1000,3,8.57E-35,9.87E+32,0.413333333,0
1000,3,3.76E-31,1.84E+30,0.407,0
1000,3,1.22E-31,7.92E+29,0.407,0
1000,3,2.93E-27,3.20E+25,0.409,0
1000,3,5.54E-32,8.11E+30,0.415333333,0
1000,3,1.16E-30,4.73E+29,0.409666667,0
1000,3,1.74E-38,2.65E+38,0.418333333,0
1000,3,1.55E-32,5.96E+30,0.408666667,0
1000,3,6.55E-24,1.80E+22,0.402333333,0
1000,3,1.43E-41,2.16E+40,0.417,0
1000,3,1.55E-35,5.41E+34,0.411666667,0
1000,3,1.59E-32,1.01E+31,0.406666667,0
1000,3,1.42E-34,3.99E+33,0.415333333,0
1000,3,1.98E-31,1.18E+30,0.407666667,0
1000,3,1.21E-29,7.26E+27,0.399,0
1000,3,3.81E-41,7.85E+39,0.417666667,0
1000,3,4.64E-40,3.89E+39,0.421666667,0
1000,3,7.27E-30,5.66E+27,0.412666667,0
1000,3,1.29E-28,5.27E+26,0.406,0
1000,3,2.34E-34,1.37E+33,0.412666667,0
1000,3,2.29E-35,4.01E+33,0.419333333,0
1000,3,8.56E-26,1.71E+24,0.407,0
1000,3,1.65E-32,7.28E+30,0.406333333,0
1000,3,3.54E-33,2.22E+31,0.417,0
1000,3,3.84E-26,1.18E+24,0.401333333,0
1000,3,8.21E-36,2.40E+34,0.412333333,0
1000,3,1.22E-33,1.24E+32,0.408666667,0
1000,3,4.05E-31,4.18E+29,0.404333333,0
1000,3,5.79E-39,5.48E+37,0.430333333,0
1000,3,6.86E-32,1.97E+30,0.407666667,0
1000,3,1.37E-37,1.41E+37,0.427,0
1000,3,8.45E-34,3.37E+32,0.411,0
1000,3,3.42E-34,2.77E+32,0.411333333,0
1000,3,6.19E-31,1.59E+29,0.406333333,0
1000,3,1.67E-35,2.29E+34,0.413333333,0
1000,3,1.48E-29,1.96E+28,0.406333333,0
1000,3,3.59E-29,3.00E+27,0.404,0
1000,3,1.24E-42,1.09E+41,0.422,0
1000,3,6.47E-35,1.70E+34,0.410333333,0
1000,3,6.51E-31,1.26E+29,0.410666667,0
1000,3,1.35E-34,1.09E+33,0.407,0
1000,3,4.95E-29,4.35E+27,0.410333333,0
1000,3,3.21E-35,4.80E+33,0.418,0
1000,3,1.12E-26,8.41E+24,0.405333333,0
1000,3,4.02E-32,1.38E+31,0.411666667,0
1000,3,3.77E-30,8.77E+27,0.405,0
1000,3,3.08E-36,2.40E+35,0.414333333,0
1000,3,1.97E-32,1.18E+31,0.416333333,0
1000,3,5.22E-35,2.83E+33,0.409666667,0
1000,3,2.64E-35,1.62E+34,0.417,0
1000,3,4.91E-32,1.40E+30,0.415666667,0
1000,3,1.54E-31,6.89E+29,0.406333333,0
1000,3,1.80E-33,3.67E+31,0.408666667,0
1000,3,2.97E-37,6.37E+36,0.417666667,0
1000,3,1.62E-29,9.55E+27,0.413,0
1000,3,1.31E-32,2.91E+31,0.417,0
1000,3,1.87E-34,4.08E+33,0.409,0
1000,3,5.34E-34,3.81E+32,0.416333333,0
1000,3,5.43E-21,1.28E+19,0.399666667,0
1000,3,1.60E-44,6.91E+43,0.421,0
1000,3,2.13E-39,6.80E+38,0.414666667,0
1000,3,2.66E-26,2.90E+24,0.403333333,0
1000,3,1.09E-30,1.59E+29,0.404666667,0
1000,3,1.09E-38,1.50E+37,0.414666667,0
1000,3,5.11E-22,1.60E+20,0.402666667,0
1000,3,5.70E-42,2.62E+41,0.422666667,0
1000,3,2.00E-36,2.36E+35,0.415666667,0
1000,3,1.74E-28,1.18E+27,0.409333333,0
1000,3,2.16E-37,3.72E+36,0.417333333,0
1000,3,1.16E-33,5.92E+32,0.412,0
1000,3,1.05E-31,3.25E+30,0.409666667,0
1000,3,1.35E-42,1.26E+41,0.424666667,0
1000,3,1.44E-30,6.85E+28,0.406333333,0
1000,3,5.84E-40,1.56E+39,0.422,0
1000,3,1.98E-28,3.28E+26,0.404666667,0
1000,3,4.92E-39,1.10E+37,0.414666667,0
1000,3,1.02E-32,1.91E+31,0.406666667,0
1000,3,5.95E-35,1.24E+34,0.416333333,0
1000,3,1.27E-39,6.98E+38,0.418333333,0
1000,3,2.56E-34,8.95E+32,0.412333333,0
1000,3,2.78E-30,1.36E+29,0.407333333,0
1000,3,2.14E-33,1.31E+32,0.415333333,0
1000,3,3.44E-33,9.28E+31,0.409666667,0
1000,3,1.87E-34,1.97E+33,0.415,0
1000,3,4.65E-33,9.09E+31,0.406,0
1000,3,2.59E-29,5.22E+27,0.419,0
1000,3,1.66E-36,2.60E+34,0.415333333,0
1000,3,3.06E-31,3.97E+29,0.409666667,0
1000,3,4.37E-26,6.68E+23,0.403,0
1000,3,2.05E-40,5.61E+39,0.423333333,0
1000,3,8.56E-36,6.20E+34,0.422,0
1000,3,3.73E-27,5.71E+25,0.404333333,0
1000,3,1.72E-30,1.76E+29,0.407666667,0
1000,3,1.04E-29,1.09E+28,0.410666667,0
1000,3,5.44E-32,1.65E+30,0.411666667,0
1000,3,8.99E-29,7.61E+26,0.406333333,0
1000,3,1.85E-38,3.35E+37,0.412,0
1000,3,1.28E-43,4.85E+41,0.418333333,0
1000,3,2.02E-31,3.16E+29,0.412666667,0
1000,3,2.66E-40,1.21E+39,0.412,0
1000,3,3.72E-33,5.60E+31,0.411333333,0
1000,3,1.31E-30,1.66E+29,0.410333333,0
1000,3,1.11E-27,4.27E+25,0.407333333,0
1000,3,2.54E-32,2.90E+31,0.418333333,0
1000,3,1.74E-32,8.55E+30,0.405333333,0
1000,3,2.85E-33,7.95E+31,0.402,0
1000,3,3.25E-30,1.80E+29,0.409,0
1000,3,3.37E-41,8.46E+39,0.421333333,0
1000,3,9.98E-30,6.28E+27,0.408666667,0
1000,3,5.12E-37,2.08E+35,0.407666667,0
1000,3,4.02E-39,1.42E+38,0.417333333,0
1000,3,6.72E-36,7.87E+34,0.423333333,0
1000,3,2.59E-34,1.98E+32,0.419333333,0
1000,3,5.43E-41,9.78E+40,0.421,0
1000,3,9.35E-28,1.16E+26,0.406333333,0
1000,3,1.47E-39,6.57E+38,0.415666667,0
1000,3,3.58E-31,3.10E+29,0.410333333,0
1000,3,1.54E-32,2.11E+31,0.411666667,0
1000,3,4.94E-31,2.87E+29,0.412,0
1000,3,1.23E-33,9.27E+31,0.411,0
1000,3,6.11E-31,1.98E+29,0.405333333,0
1000,3,1.15E-27,7.33E+25,0.405,0
1000,3,1.78E-34,8.50E+32,0.411333333,0
1000,3,8.15E-30,2.39E+28,0.407333333,0
1000,3,8.06E-25,4.33E+22,0.415333333,0
1000,3,5.72E-32,5.52E+29,0.409666667,0
1000,3,2.04E-26,8.36E+24,0.403666667,0
1000,3,2.57E-40,4.30E+39,0.427666667,0
1000,3,1.15E-31,4.45E+30,0.417666667,0
1000,3,1.06E-28,3.46E+27,0.402666667,0
1000,3,4.35E-32,7.02E+30,0.421666667,0
1000,3,2.73E-26,7.33E+24,0.401,0
1000,3,2.71E-29,3.00E+27,0.407666667,0
1000,3,6.92E-40,1.05E+38,0.419333333,0
1000,3,4.29E-34,1.99E+33,0.419333333,0
1000,3,7.28E-37,2.47E+36,0.412666667,0
1000,3,4.07E-28,2.51E+26,0.399333333,0
1000,3,1.23E-28,5.61E+26,0.4,0
1000,3,2.94E-32,8.61E+30,0.413,0
1000,3,8.10E-26,1.68E+24,0.398333333,0
1000,3,1.38E-26,9.88E+24,0.396,0
1000,3,4.62E-31,1.90E+29,0.405333333,0
1000,3,1.76E-32,3.66E+30,0.411666667,0
1000,3,3.82E-35,8.32E+33,0.412,0
1000,3,1.38E-36,4.94E+35,0.413333333,0
1000,3,5.82E-35,2.64E+34,0.414333333,0
1000,3,1.31E-29,1.56E+28,0.407666667,0
1000,3,3.45E-38,5.56E+36,0.416666667,0
1000,3,5.23E-33,2.37E+31,0.414666667,0
1000,3,1.86E-29,1.16E+28,0.401666667,0
1000,3,9.10E-29,3.98E+26,0.404333333,0
1000,3,5.01E-40,1.75E+39,0.420333333,0
1000,3,4.51E-38,7.90E+36,0.415,0
1000,3,2.35E-36,1.37E+34,0.408333333,0
1000,3,5.86E-43,4.60E+41,0.418666667,0
1000,3,1.81E-40,5.62E+40,0.418666667,0
1000,3,1.76E-28,4.15E+26,0.400666667,0
1000,3,2.79E-37,3.99E+35,0.413333333,0
1000,3,1.10E-37,4.60E+36,0.414333333,0
1000,3,6.27E-38,9.85E+36,0.419,0
1000,3,3.14E-29,2.10E+27,0.401333333,0
1000,3,1.92E-33,5.32E+31,0.414,0
1000,3,2.38E-35,2.95E+34,0.415333333,0
1000,3,5.00E-26,1.13E+24,0.402,0
1000,3,7.15E-31,6.00E+29,0.403333333,0
1000,3,1.12E-29,7.82E+27,0.404333333,0
1000,3,1.41E-28,3.18E+26,0.402,0
1000,3,1.24E-30,1.59E+29,0.415333333,0
1000,3,2.48E-29,1.67E+27,0.405,0
1000,3,6.07E-40,3.40E+39,0.425333333,0
1000,3,7.08E-38,8.35E+35,0.413,0
1000,3,5.58E-28,1.02E+27,0.409,0
1000,3,2.47E-28,4.92E+26,0.407666667,0
1000,3,6.35E-31,2.32E+30,0.409666667,0
1000,3,2.61E-36,5.75E+34,0.421666667,0
1000,3,1.91E-35,1.95E+34,0.412666667,0
1000,3,8.98E-37,1.23E+35,0.412666667,0
1000,3,2.56E-33,6.19E+31,0.413333333,0
1000,3,6.60E-41,2.15E+40,0.431333333,0
1000,3,1.38E-41,1.77E+41,0.422,0
1000,3,2.35E-25,3.59E+23,0.394666667,0
1000,3,6.30E-28,7.68E+26,0.411,0
1000,3,1.74E-31,1.10E+30,0.406333333,0
1000,3,1.76E-32,1.69E+31,0.414333333,0
1000,3,9.91E-28,3.07E+26,0.409666667,0
1000,3,4.67E-41,1.81E+39,0.417333333,0
1000,3,3.19E-30,6.07E+28,0.410666667,0
1000,3,4.01E-35,1.62E+33,0.406666667,0
1000,3,2.40E-40,2.50E+39,0.419333333,0
1000,3,4.19E-38,6.87E+36,0.416,0
1000,3,1.32E-30,3.70E+29,0.408333333,0
1000,3,2.96E-39,6.36E+38,0.412,0
1000,3,3.05E-33,2.56E+31,0.409333333,0
1000,3,1.55E-35,2.20E+34,0.412,0
1000,3,3.69E-25,3.18E+23,0.4,0
1000,3,1.23E-30,8.03E+28,0.408,0
1000,3,6.81E-31,1.02E+29,0.415333333,0
1000,3,4.56E-37,5.54E+35,0.413,0
1000,3,1.46E-24,1.59E+22,0.400333333,0
1000,3,1.37E-34,1.19E+33,0.413333333,0
1000,3,5.88E-31,1.05E+29,0.416333333,0
1000,3,1.96E-31,2.38E+30,0.415333333,0
1000,3,2.39E-31,1.01E+30,0.408,0
1000,3,8.12E-33,3.84E+31,0.413333333,0
1000,3,3.34E-29,2.14E+27,0.401333333,0
1000,3,1.01E-25,3.24E+23,0.397,0
1000,3,2.05E-34,1.63E+33,0.408666667,0
1000,3,2.60E-29,6.17E+27,0.406,0
1000,3,3.05E-38,1.36E+37,0.418,0
1000,3,2.65E-34,5.58E+32,0.410333333,0
1000,3,6.20E-32,1.27E+30,0.407666667,0
1000,3,5.83E-33,7.24E+30,0.406666667,0
1000,3,5.60E-27,6.03E+24,0.4,0
1000,3,7.52E-32,3.65E+30,0.413333333,0
1000,3,3.24E-42,6.28E+41,0.416,0
1000,3,6.65E-34,1.89E+32,0.412,0
1000,3,9.96E-29,7.88E+26,0.401,0
1000,3,9.10E-30,1.22E+28,0.404,0
1000,3,2.79E-33,3.17E+31,0.414,0
1000,3,1.27E-32,1.22E+31,0.403666667,0
1000,3,5.30E-42,2.75E+41,0.415666667,0
1000,3,2.20E-32,8.99E+30,0.407333333,0
1000,3,7.44E-24,5.75E+21,0.397666667,0
1000,3,2.35E-34,9.69E+32,0.411666667,0
1000,3,7.00E-40,1.89E+38,0.409,0
1000,3,5.23E-37,2.08E+36,0.430333333,0
1000,3,3.91E-34,4.21E+32,0.413,0
1000,3,2.83E-33,1.06E+32,0.415333333,0
1000,3,2.85E-27,7.38E+25,0.403666667,0
1000,3,2.69E-42,1.82E+40,0.425666667,0
1000,3,4.27E-40,2.55E+38,0.415,0
1000,3,2.59E-26,2.89E+24,0.400666667,0
1000,3,6.14E-34,1.07E+32,0.414333333,0
1000,3,1.83E-31,5.92E+29,0.413,0
1000,3,2.67E-34,2.18E+32,0.405333333,0
1000,3,4.31E-40,3.51E+38,0.414333333,0
1000,3,7.39E-34,8.24E+32,0.413,0
1000,3,4.75E-35,8.15E+32,0.408666667,0
1000,3,1.56E-30,7.37E+28,0.408333333,0
1000,3,3.21E-37,5.75E+36,0.423333333,0
1000,3,9.25E-37,2.13E+35,0.42,0
1000,3,3.04E-29,2.77E+27,0.400333333,0
1000,3,2.84E-33,5.94E+32,0.42,0
1000,3,1.04E-32,2.76E+31,0.410666667,0
1000,3,1.88E-31,1.11E+30,0.405333333,0
1000,3,1.70E-33,9.99E+31,0.408666667,0
1000,3,1.46E-26,3.62E+24,0.405,0
1000,3,6.47E-27,1.42E+25,0.406333333,0
1000,3,1.39E-29,1.63E+28,0.408666667,0
1000,3,2.75E-38,5.52E+36,0.416,0
1000,3,2.88E-25,1.10E+23,0.409333333,0
1000,3,5.06E-34,9.92E+32,0.41,0
1000,3,2.13E-44,3.39E+42,0.42,0
1000,3,3.04E-31,7.29E+29,0.402666667,0
1000,3,3.67E-28,2.79E+26,0.404333333,0
1000,3,1.56E-35,1.64E+34,0.412666667,0
1000,3,6.74E-35,1.20E+33,0.414333333,0
1000,3,3.88E-25,2.48E+23,0.402,0
1000,3,3.93E-37,4.01E+35,0.414,0
1000,3,3.64E-36,2.69E+35,0.420333333,0
1000,3,1.77E-22,1.42E+20,0.400333333,0
1000,3,1.31E-37,4.29E+36,0.409,0
1000,3,2.02E-30,6.59E+28,0.408333333,0
1000,3,3.66E-38,1.09E+37,0.415,0
1000,3,1.90E-39,2.97E+38,0.416666667,0
1000,3,1.47E-40,1.04E+40,0.418333333,0
1000,3,4.26E-36,6.48E+34,0.432666667,0
1000,3,3.58E-32,8.22E+30,0.419,0
1000,3,7.44E-35,2.02E+33,0.409,0
1000,3,5.83E-30,7.02E+27,0.407,0
1000,3,3.40E-37,5.45E+36,0.414666667,0
1000,3,1.42E-45,4.59E+44,0.423,0
1000,3,1.61E-37,1.37E+36,0.416,0
1000,3,5.84E-28,9.59E+25,0.402666667,0
1000,3,1.59E-41,6.58E+40,0.420333333,0
1000,3,7.68E-30,1.72E+28,0.412333333,0
1000,3,1.84E-37,9.13E+35,0.413666667,0
1000,3,9.58E-29,1.20E+27,0.401,0
1000,3,2.38E-37,3.53E+36,0.424666667,0
1000,3,2.76E-36,7.48E+35,0.413666667,0
1000,3,3.91E-50,3.48E+49,0.431333333,0
1000,3,2.96E-28,4.41E+26,0.407,0
1000,3,2.70E-29,3.21E+27,0.407333333,0
1000,3,1.29E-33,5.71E+31,0.414,0
1000,3,7.99E-23,1.91E+21,0.401,0
1000,3,9.46E-39,1.50E+38,0.413,0
1000,3,3.28E-24,2.41E+22,0.403,0
1000,3,2.06E-33,3.07E+31,0.417666667,0
1000,3,1.45E-40,1.90E+40,0.42,0
1000,3,3.17E-35,4.23E+33,0.411,0
1000,3,5.05E-31,1.35E+30,0.409666667,0
1000,3,5.90E-35,3.22E+33,0.421333333,0
1000,3,1.01E-36,1.58E+35,0.415666667,0
1000,3,1.89E-33,4.44E+32,0.417,0
1000,3,2.71E-30,4.23E+28,0.403333333,0
1000,3,2.23E-30,4.68E+29,0.403,0
1000,3,2.08E-27,2.99E+25,0.399333333,0
1000,3,2.70E-31,5.13E+29,0.419,0
1000,3,3.19E-34,3.17E+32,0.411,0
1000,3,1.15E-24,3.93E+22,0.401666667,0
1000,3,6.80E-27,5.79E+25,0.400333333,0
1000,3,2.00E-32,2.43E+31,0.405,0
1000,3,6.84E-37,1.77E+36,0.415666667,0
1000,3,7.90E-45,6.35E+43,0.425333333,0
1000,3,3.94E-32,8.27E+30,0.409666667,0
1000,3,4.08E-38,2.21E+36,0.421,0
1000,3,1.97E-33,5.80E+31,0.409,0
1000,3,1.21E-24,3.04E+22,0.401,0
